"","kods","teritorija","Year","FDI","Subject","Measure"
"392","BY","Baltkrievija","2013",23,"INWARD","MLN_EUR"
"393","BY","Baltkrievija","2014",59,"INWARD","MLN_EUR"
"394","BY","Baltkrievija","2015",63,"INWARD","MLN_EUR"
"395","BY","Baltkrievija","2016",94,"INWARD","MLN_EUR"
"396","BY","Baltkrievija","2017",52,"INWARD","MLN_EUR"
"397","BY","Baltkrievija","2018",89,"INWARD","MLN_EUR"
"398","BY","Baltkrievija","2019",76,"INWARD","MLN_EUR"
"399","BY","Baltkrievija","2020",81,"INWARD","MLN_EUR"
"400","BD","Bangladeša","2000",0,"INWARD","MLN_EUR"
"401","BD","Bangladeša","2001",0,"INWARD","MLN_EUR"
"402","BD","Bangladeša","2002",0,"INWARD","MLN_EUR"
"403","BD","Bangladeša","2003",0,"INWARD","MLN_EUR"
"404","BD","Bangladeša","2004",0,"INWARD","MLN_EUR"
"405","BD","Bangladeša","2005",0,"INWARD","MLN_EUR"
"406","BD","Bangladeša","2006",0,"INWARD","MLN_EUR"
"407","BD","Bangladeša","2007",0,"INWARD","MLN_EUR"
"408","BD","Bangladeša","2008",0,"INWARD","MLN_EUR"
"409","BD","Bangladeša","2009",0,"INWARD","MLN_EUR"
"410","BD","Bangladeša","2010",NA,"INWARD","MLN_EUR"
"411","BD","Bangladeša","2011",NA,"INWARD","MLN_EUR"
"412","BD","Bangladeša","2012",NA,"INWARD","MLN_EUR"
"413","BD","Bangladeša","2013",NA,"INWARD","MLN_EUR"
"414","BD","Bangladeša","2014",NA,"INWARD","MLN_EUR"
"415","BD","Bangladeša","2015",NA,"INWARD","MLN_EUR"
"416","BD","Bangladeša","2016",1,"INWARD","MLN_EUR"
"417","BD","Bangladeša","2017",0,"INWARD","MLN_EUR"
"418","BD","Bangladeša","2018",0,"INWARD","MLN_EUR"
"419","BD","Bangladeša","2019",0,"INWARD","MLN_EUR"
"420","BD","Bangladeša","2020",0,"INWARD","MLN_EUR"
"421","BE","Beļģija","2000",0,"INWARD","MLN_EUR"
"422","BE","Beļģija","2001",4,"INWARD","MLN_EUR"
"423","BE","Beļģija","2002",5,"INWARD","MLN_EUR"
"424","BE","Beļģija","2003",6,"INWARD","MLN_EUR"
"425","BE","Beļģija","2004",24,"INWARD","MLN_EUR"
"426","BE","Beļģija","2005",20,"INWARD","MLN_EUR"
"427","BE","Beļģija","2006",30,"INWARD","MLN_EUR"
"428","BE","Beļģija","2007",44,"INWARD","MLN_EUR"
"429","BE","Beļģija","2008",46,"INWARD","MLN_EUR"
"430","BE","Beļģija","2009",40,"INWARD","MLN_EUR"
"431","BE","Beļģija","2010",15,"INWARD","MLN_EUR"
"432","BE","Beļģija","2011",50,"INWARD","MLN_EUR"
"433","BE","Beļģija","2012",60,"INWARD","MLN_EUR"
"434","BE","Beļģija","2013",50,"INWARD","MLN_EUR"
"435","BE","Beļģija","2014",25,"INWARD","MLN_EUR"
"436","BE","Beļģija","2015",29,"INWARD","MLN_EUR"
"437","BE","Beļģija","2016",51,"INWARD","MLN_EUR"
"438","BE","Beļģija","2017",29,"INWARD","MLN_EUR"
"439","BE","Beļģija","2018",50,"INWARD","MLN_EUR"
"440","BE","Beļģija","2019",76,"INWARD","MLN_EUR"
"441","BE","Beļģija","2020",77,"INWARD","MLN_EUR"
"442","BZ","Beliza","2000",0,"INWARD","MLN_EUR"
"443","BZ","Beliza","2001",0,"INWARD","MLN_EUR"
"444","BZ","Beliza","2002",0,"INWARD","MLN_EUR"
"445","BZ","Beliza","2003",0,"INWARD","MLN_EUR"
"446","BZ","Beliza","2004",NA,"INWARD","MLN_EUR"
"447","BZ","Beliza","2005",2,"INWARD","MLN_EUR"
"448","BZ","Beliza","2006",5,"INWARD","MLN_EUR"
"449","BZ","Beliza","2007",6,"INWARD","MLN_EUR"
"450","BZ","Beliza","2008",6,"INWARD","MLN_EUR"
"451","BZ","Beliza","2009",9,"INWARD","MLN_EUR"
"452","BZ","Beliza","2010",8,"INWARD","MLN_EUR"
"453","BZ","Beliza","2011",10,"INWARD","MLN_EUR"
"454","BZ","Beliza","2012",10,"INWARD","MLN_EUR"
"455","BZ","Beliza","2013",26,"INWARD","MLN_EUR"
"456","BZ","Beliza","2014",9,"INWARD","MLN_EUR"
"457","BZ","Beliza","2015",29,"INWARD","MLN_EUR"
"458","BZ","Beliza","2016",13,"INWARD","MLN_EUR"
"459","BZ","Beliza","2017",13,"INWARD","MLN_EUR"
"460","BZ","Beliza","2018",52,"INWARD","MLN_EUR"
"461","BZ","Beliza","2019",53,"INWARD","MLN_EUR"
"462","BZ","Beliza","2020",51,"INWARD","MLN_EUR"
"463","BM","Bermudu salas","2000",2,"INWARD","MLN_EUR"
"464","BM","Bermudu salas","2001",10,"INWARD","MLN_EUR"
"465","BM","Bermudu salas","2002",10,"INWARD","MLN_EUR"
"466","BM","Bermudu salas","2003",10,"INWARD","MLN_EUR"
"467","BM","Bermudu salas","2004",11,"INWARD","MLN_EUR"
"468","BM","Bermudu salas","2005",0,"INWARD","MLN_EUR"
"469","BM","Bermudu salas","2006",2,"INWARD","MLN_EUR"
"470","BM","Bermudu salas","2007",3,"INWARD","MLN_EUR"
"471","BM","Bermudu salas","2008",2,"INWARD","MLN_EUR"
"472","BM","Bermudu salas","2009",-1,"INWARD","MLN_EUR"
"473","BM","Bermudu salas","2010",-1,"INWARD","MLN_EUR"
"474","BM","Bermudu salas","2011",0,"INWARD","MLN_EUR"
"475","BM","Bermudu salas","2012",0,"INWARD","MLN_EUR"
"476","BM","Bermudu salas","2013",NA,"INWARD","MLN_EUR"
"477","BM","Bermudu salas","2014",NA,"INWARD","MLN_EUR"
"478","BM","Bermudu salas","2015",NA,"INWARD","MLN_EUR"
"479","BM","Bermudu salas","2016",17,"INWARD","MLN_EUR"
"480","BM","Bermudu salas","2017",9,"INWARD","MLN_EUR"
"481","BM","Bermudu salas","2018",9,"INWARD","MLN_EUR"
"482","BM","Bermudu salas","2019",12,"INWARD","MLN_EUR"
"483","BM","Bermudu salas","2020",10,"INWARD","MLN_EUR"
"484","Z5","Bez valsts norādes","2000",NA,"INWARD","MLN_EUR"
"485","Z5","Bez valsts norādes","2001",NA,"INWARD","MLN_EUR"
"486","Z5","Bez valsts norādes","2002",NA,"INWARD","MLN_EUR"
"487","Z5","Bez valsts norādes","2003",NA,"INWARD","MLN_EUR"
"488","Z5","Bez valsts norādes","2004",NA,"INWARD","MLN_EUR"
"489","Z5","Bez valsts norādes","2005",NA,"INWARD","MLN_EUR"
"490","Z5","Bez valsts norādes","2006",NA,"INWARD","MLN_EUR"
"491","Z5","Bez valsts norādes","2007",NA,"INWARD","MLN_EUR"
"492","Z5","Bez valsts norādes","2008",NA,"INWARD","MLN_EUR"
"493","Z5","Bez valsts norādes","2009",NA,"INWARD","MLN_EUR"
"494","Z5","Bez valsts norādes","2010",NA,"INWARD","MLN_EUR"
"495","Z5","Bez valsts norādes","2011",NA,"INWARD","MLN_EUR"
"496","Z5","Bez valsts norādes","2012",NA,"INWARD","MLN_EUR"
"497","Z5","Bez valsts norādes","2013",NA,"INWARD","MLN_EUR"
"498","Z5","Bez valsts norādes","2014",NA,"INWARD","MLN_EUR"
"499","Z5","Bez valsts norādes","2015",NA,"INWARD","MLN_EUR"
"500","Z5","Bez valsts norādes","2016",NA,"INWARD","MLN_EUR"
"501","Z5","Bez valsts norādes","2017",NA,"INWARD","MLN_EUR"
"502","Z5","Bez valsts norādes","2018",NA,"INWARD","MLN_EUR"
"503","Z5","Bez valsts norādes","2019",0,"INWARD","MLN_EUR"
"504","Z5","Bez valsts norādes","2020",0,"INWARD","MLN_EUR"
"505","BA","Bosnija un Hercegovina","2000",NA,"INWARD","MLN_EUR"
"506","BA","Bosnija un Hercegovina","2001",0,"INWARD","MLN_EUR"
"507","BA","Bosnija un Hercegovina","2002",0,"INWARD","MLN_EUR"
"508","BA","Bosnija un Hercegovina","2003",0,"INWARD","MLN_EUR"
"509","BA","Bosnija un Hercegovina","2004",NA,"INWARD","MLN_EUR"
"510","BA","Bosnija un Hercegovina","2005",NA,"INWARD","MLN_EUR"
"511","BA","Bosnija un Hercegovina","2006",NA,"INWARD","MLN_EUR"
"512","BA","Bosnija un Hercegovina","2007",NA,"INWARD","MLN_EUR"
"513","BA","Bosnija un Hercegovina","2008",NA,"INWARD","MLN_EUR"
"514","BA","Bosnija un Hercegovina","2009",NA,"INWARD","MLN_EUR"
"515","BA","Bosnija un Hercegovina","2010",NA,"INWARD","MLN_EUR"
"516","BA","Bosnija un Hercegovina","2011",NA,"INWARD","MLN_EUR"
"517","BA","Bosnija un Hercegovina","2012",NA,"INWARD","MLN_EUR"
"518","BA","Bosnija un Hercegovina","2013",NA,"INWARD","MLN_EUR"
"519","BA","Bosnija un Hercegovina","2014",NA,"INWARD","MLN_EUR"
"520","BA","Bosnija un Hercegovina","2015",NA,"INWARD","MLN_EUR"
"521","BA","Bosnija un Hercegovina","2016",0,"INWARD","MLN_EUR"
"522","BA","Bosnija un Hercegovina","2017",0,"INWARD","MLN_EUR"
"523","BA","Bosnija un Hercegovina","2018",0,"INWARD","MLN_EUR"
"524","BA","Bosnija un Hercegovina","2019",0,"INWARD","MLN_EUR"
"525","BA","Bosnija un Hercegovina","2020",0,"INWARD","MLN_EUR"
"526","BR","Brazīlija","2000",NA,"INWARD","MLN_EUR"
"527","BR","Brazīlija","2001",NA,"INWARD","MLN_EUR"
"528","BR","Brazīlija","2002",NA,"INWARD","MLN_EUR"
"529","BR","Brazīlija","2003",NA,"INWARD","MLN_EUR"
"530","BR","Brazīlija","2004",NA,"INWARD","MLN_EUR"
"531","BR","Brazīlija","2005",NA,"INWARD","MLN_EUR"
"532","BR","Brazīlija","2006",NA,"INWARD","MLN_EUR"
"533","BR","Brazīlija","2007",NA,"INWARD","MLN_EUR"
"534","BR","Brazīlija","2008",NA,"INWARD","MLN_EUR"
"535","BR","Brazīlija","2009",NA,"INWARD","MLN_EUR"
"536","BR","Brazīlija","2010",NA,"INWARD","MLN_EUR"
"537","BR","Brazīlija","2011",NA,"INWARD","MLN_EUR"
"538","BR","Brazīlija","2012",NA,"INWARD","MLN_EUR"
"539","BR","Brazīlija","2013",0,"INWARD","MLN_EUR"
"540","BR","Brazīlija","2014",0,"INWARD","MLN_EUR"
"541","BR","Brazīlija","2015",0,"INWARD","MLN_EUR"
"542","BR","Brazīlija","2016",0,"INWARD","MLN_EUR"
"543","BR","Brazīlija","2017",0,"INWARD","MLN_EUR"
"544","BR","Brazīlija","2018",0,"INWARD","MLN_EUR"
"545","BR","Brazīlija","2019",0,"INWARD","MLN_EUR"
"546","BR","Brazīlija","2020",0,"INWARD","MLN_EUR"
"547","VG","Britu Virdžīnas","2000",7,"INWARD","MLN_EUR"
"548","VG","Britu Virdžīnas","2001",7,"INWARD","MLN_EUR"
"549","VG","Britu Virdžīnas","2002",12,"INWARD","MLN_EUR"
"550","VG","Britu Virdžīnas","2003",16,"INWARD","MLN_EUR"
"551","VG","Britu Virdžīnas","2004",19,"INWARD","MLN_EUR"
"552","VG","Britu Virdžīnas","2005",21,"INWARD","MLN_EUR"
"553","VG","Britu Virdžīnas","2006",27,"INWARD","MLN_EUR"
"554","VG","Britu Virdžīnas","2007",24,"INWARD","MLN_EUR"
"555","VG","Britu Virdžīnas","2008",46,"INWARD","MLN_EUR"
"556","VG","Britu Virdžīnas","2009",82,"INWARD","MLN_EUR"
"557","VG","Britu Virdžīnas","2010",54,"INWARD","MLN_EUR"
"558","VG","Britu Virdžīnas","2011",44,"INWARD","MLN_EUR"
"559","VG","Britu Virdžīnas","2012",30,"INWARD","MLN_EUR"
"560","VG","Britu Virdžīnas","2013",51,"INWARD","MLN_EUR"
"561","VG","Britu Virdžīnas","2014",57,"INWARD","MLN_EUR"
"562","VG","Britu Virdžīnas","2015",70,"INWARD","MLN_EUR"
"563","VG","Britu Virdžīnas","2016",34,"INWARD","MLN_EUR"
"564","VG","Britu Virdžīnas","2017",33,"INWARD","MLN_EUR"
"565","VG","Britu Virdžīnas","2018",50,"INWARD","MLN_EUR"
"566","VG","Britu Virdžīnas","2019",61,"INWARD","MLN_EUR"
"567","VG","Britu Virdžīnas","2020",78,"INWARD","MLN_EUR"
"568","BG","Bulgārija","2000",1,"INWARD","MLN_EUR"
"569","BG","Bulgārija","2001",1,"INWARD","MLN_EUR"
"570","BG","Bulgārija","2002",0,"INWARD","MLN_EUR"
"571","BG","Bulgārija","2003",0,"INWARD","MLN_EUR"
"572","BG","Bulgārija","2004",0,"INWARD","MLN_EUR"
"573","BG","Bulgārija","2005",0,"INWARD","MLN_EUR"
"574","BG","Bulgārija","2006",0,"INWARD","MLN_EUR"
"575","BG","Bulgārija","2007",1,"INWARD","MLN_EUR"
"576","BG","Bulgārija","2008",0,"INWARD","MLN_EUR"
"577","BG","Bulgārija","2009",4,"INWARD","MLN_EUR"
"578","BG","Bulgārija","2010",3,"INWARD","MLN_EUR"
"579","BG","Bulgārija","2011",5,"INWARD","MLN_EUR"
"580","BG","Bulgārija","2012",5,"INWARD","MLN_EUR"
"581","BG","Bulgārija","2013",13,"INWARD","MLN_EUR"
"582","BG","Bulgārija","2014",16,"INWARD","MLN_EUR"
"583","BG","Bulgārija","2015",17,"INWARD","MLN_EUR"
"584","BG","Bulgārija","2016",18,"INWARD","MLN_EUR"
"585","BG","Bulgārija","2017",20,"INWARD","MLN_EUR"
"586","BG","Bulgārija","2018",22,"INWARD","MLN_EUR"
"587","BG","Bulgārija","2019",17,"INWARD","MLN_EUR"
"588","BG","Bulgārija","2020",19,"INWARD","MLN_EUR"
"589","BF","Burkinafaso","2000",NA,"INWARD","MLN_EUR"
"590","BF","Burkinafaso","2001",NA,"INWARD","MLN_EUR"
"591","BF","Burkinafaso","2002",NA,"INWARD","MLN_EUR"
"592","BF","Burkinafaso","2003",NA,"INWARD","MLN_EUR"
"593","BF","Burkinafaso","2004",0,"INWARD","MLN_EUR"
"594","BF","Burkinafaso","2005",NA,"INWARD","MLN_EUR"
"595","BF","Burkinafaso","2006",NA,"INWARD","MLN_EUR"
"596","BF","Burkinafaso","2007",NA,"INWARD","MLN_EUR"
"597","BF","Burkinafaso","2008",NA,"INWARD","MLN_EUR"
"598","BF","Burkinafaso","2009",NA,"INWARD","MLN_EUR"
"599","BF","Burkinafaso","2010",NA,"INWARD","MLN_EUR"
"600","BF","Burkinafaso","2011",NA,"INWARD","MLN_EUR"
"601","BF","Burkinafaso","2012",NA,"INWARD","MLN_EUR"
"602","BF","Burkinafaso","2013",NA,"INWARD","MLN_EUR"
"603","BF","Burkinafaso","2014",NA,"INWARD","MLN_EUR"
"604","BF","Burkinafaso","2015",NA,"INWARD","MLN_EUR"
"605","BF","Burkinafaso","2016",NA,"INWARD","MLN_EUR"
"606","BF","Burkinafaso","2017",NA,"INWARD","MLN_EUR"
"607","BF","Burkinafaso","2018",NA,"INWARD","MLN_EUR"
"608","BF","Burkinafaso","2019",NA,"INWARD","MLN_EUR"
"609","BF","Burkinafaso","2020",NA,"INWARD","MLN_EUR"
"610","CZ","Čehija","2000",1,"INWARD","MLN_EUR"
"611","CZ","Čehija","2001",1,"INWARD","MLN_EUR"
"612","CZ","Čehija","2002",1,"INWARD","MLN_EUR"
"613","CZ","Čehija","2003",2,"INWARD","MLN_EUR"
"614","CZ","Čehija","2004",2,"INWARD","MLN_EUR"
"615","CZ","Čehija","2005",4,"INWARD","MLN_EUR"
"616","CZ","Čehija","2006",3,"INWARD","MLN_EUR"
"617","CZ","Čehija","2007",6,"INWARD","MLN_EUR"
"618","CZ","Čehija","2008",6,"INWARD","MLN_EUR"
"619","CZ","Čehija","2009",5,"INWARD","MLN_EUR"
"620","CZ","Čehija","2010",3,"INWARD","MLN_EUR"
"621","CZ","Čehija","2011",7,"INWARD","MLN_EUR"
"622","CZ","Čehija","2012",10,"INWARD","MLN_EUR"
"623","CZ","Čehija","2013",10,"INWARD","MLN_EUR"
"624","CZ","Čehija","2014",14,"INWARD","MLN_EUR"
"625","CZ","Čehija","2015",14,"INWARD","MLN_EUR"
"626","CZ","Čehija","2016",14,"INWARD","MLN_EUR"
"627","CZ","Čehija","2017",11,"INWARD","MLN_EUR"
"628","CZ","Čehija","2018",18,"INWARD","MLN_EUR"
"629","CZ","Čehija","2019",69,"INWARD","MLN_EUR"
"630","CZ","Čehija","2020",74,"INWARD","MLN_EUR"
"631","CL","Čīle","2000",NA,"INWARD","MLN_EUR"
"632","CL","Čīle","2001",NA,"INWARD","MLN_EUR"
"633","CL","Čīle","2002",NA,"INWARD","MLN_EUR"
"634","CL","Čīle","2003",NA,"INWARD","MLN_EUR"
"635","CL","Čīle","2004",NA,"INWARD","MLN_EUR"
"636","CL","Čīle","2005",NA,"INWARD","MLN_EUR"
"637","CL","Čīle","2006",NA,"INWARD","MLN_EUR"
"638","CL","Čīle","2007",NA,"INWARD","MLN_EUR"
"639","CL","Čīle","2008",NA,"INWARD","MLN_EUR"
"640","CL","Čīle","2009",NA,"INWARD","MLN_EUR"
"641","CL","Čīle","2010",NA,"INWARD","MLN_EUR"
"642","CL","Čīle","2011",NA,"INWARD","MLN_EUR"
"643","CL","Čīle","2012",NA,"INWARD","MLN_EUR"
"644","CL","Čīle","2013",NA,"INWARD","MLN_EUR"
"645","CL","Čīle","2014",0,"INWARD","MLN_EUR"
"646","CL","Čīle","2015",0,"INWARD","MLN_EUR"
"647","CL","Čīle","2016",0,"INWARD","MLN_EUR"
"648","CL","Čīle","2017",NA,"INWARD","MLN_EUR"
"649","CL","Čīle","2018",0,"INWARD","MLN_EUR"
"650","CL","Čīle","2019",0,"INWARD","MLN_EUR"
"651","CL","Čīle","2020",0,"INWARD","MLN_EUR"
"652","DK","Dānija","2000",186,"INWARD","MLN_EUR"
"653","DK","Dānija","2001",225,"INWARD","MLN_EUR"
"654","DK","Dānija","2002",255,"INWARD","MLN_EUR"
"655","DK","Dānija","2003",223,"INWARD","MLN_EUR"
"656","DK","Dānija","2004",289,"INWARD","MLN_EUR"
"657","DK","Dānija","2005",358,"INWARD","MLN_EUR"
"658","DK","Dānija","2006",472,"INWARD","MLN_EUR"
"659","DK","Dānija","2007",659,"INWARD","MLN_EUR"
"660","DK","Dānija","2008",653,"INWARD","MLN_EUR"
"661","DK","Dānija","2009",556,"INWARD","MLN_EUR"
"662","DK","Dānija","2010",576,"INWARD","MLN_EUR"
"663","DK","Dānija","2011",413,"INWARD","MLN_EUR"
"664","DK","Dānija","2012",440,"INWARD","MLN_EUR"
"665","DK","Dānija","2013",459,"INWARD","MLN_EUR"
"666","DK","Dānija","2014",571,"INWARD","MLN_EUR"
"667","DK","Dānija","2015",572,"INWARD","MLN_EUR"
"668","DK","Dānija","2016",597,"INWARD","MLN_EUR"
"669","DK","Dānija","2017",587,"INWARD","MLN_EUR"
"670","DK","Dānija","2018",569,"INWARD","MLN_EUR"
"671","DK","Dānija","2019",587,"INWARD","MLN_EUR"
"672","DK","Dānija","2020",626,"INWARD","MLN_EUR"
"673","ZA","Dienvidāfrika","2000",NA,"INWARD","MLN_EUR"
"674","ZA","Dienvidāfrika","2001",NA,"INWARD","MLN_EUR"
"675","ZA","Dienvidāfrika","2002",NA,"INWARD","MLN_EUR"
"676","ZA","Dienvidāfrika","2003",NA,"INWARD","MLN_EUR"
"677","ZA","Dienvidāfrika","2004",NA,"INWARD","MLN_EUR"
"678","ZA","Dienvidāfrika","2005",NA,"INWARD","MLN_EUR"
"679","ZA","Dienvidāfrika","2006",NA,"INWARD","MLN_EUR"
"680","ZA","Dienvidāfrika","2007",2,"INWARD","MLN_EUR"
"681","ZA","Dienvidāfrika","2008",NA,"INWARD","MLN_EUR"
"682","ZA","Dienvidāfrika","2009",NA,"INWARD","MLN_EUR"
"683","ZA","Dienvidāfrika","2010",NA,"INWARD","MLN_EUR"
"684","ZA","Dienvidāfrika","2011",NA,"INWARD","MLN_EUR"
"685","ZA","Dienvidāfrika","2012",NA,"INWARD","MLN_EUR"
"686","ZA","Dienvidāfrika","2013",NA,"INWARD","MLN_EUR"
"687","ZA","Dienvidāfrika","2014",0,"INWARD","MLN_EUR"
"688","ZA","Dienvidāfrika","2015",4,"INWARD","MLN_EUR"
"689","ZA","Dienvidāfrika","2016",1,"INWARD","MLN_EUR"
"690","ZA","Dienvidāfrika","2017",0,"INWARD","MLN_EUR"
"691","ZA","Dienvidāfrika","2018",7,"INWARD","MLN_EUR"
"692","ZA","Dienvidāfrika","2019",NA,"INWARD","MLN_EUR"
"693","ZA","Dienvidāfrika","2020",0,"INWARD","MLN_EUR"
"694","DM","Dominika","2000",NA,"INWARD","MLN_EUR"
"695","DM","Dominika","2001",0,"INWARD","MLN_EUR"
"696","DM","Dominika","2002",0,"INWARD","MLN_EUR"
"697","DM","Dominika","2003",0,"INWARD","MLN_EUR"
"698","DM","Dominika","2004",2,"INWARD","MLN_EUR"
"699","DM","Dominika","2005",3,"INWARD","MLN_EUR"
"700","DM","Dominika","2006",3,"INWARD","MLN_EUR"
"701","DM","Dominika","2007",5,"INWARD","MLN_EUR"
"702","DM","Dominika","2008",2,"INWARD","MLN_EUR"
"703","DM","Dominika","2009",5,"INWARD","MLN_EUR"
"704","DM","Dominika","2010",3,"INWARD","MLN_EUR"
"705","DM","Dominika","2011",2,"INWARD","MLN_EUR"
"706","DM","Dominika","2012",1,"INWARD","MLN_EUR"
"707","DM","Dominika","2013",2,"INWARD","MLN_EUR"
"708","DM","Dominika","2014",9,"INWARD","MLN_EUR"
"709","DM","Dominika","2015",4,"INWARD","MLN_EUR"
"710","DM","Dominika","2016",12,"INWARD","MLN_EUR"
"711","DM","Dominika","2017",3,"INWARD","MLN_EUR"
"712","DM","Dominika","2018",2,"INWARD","MLN_EUR"
"713","DM","Dominika","2019",2,"INWARD","MLN_EUR"
"714","DM","Dominika","2020",2,"INWARD","MLN_EUR"
"715","JE","Džērsija","2000",0,"INWARD","MLN_EUR"
"716","JE","Džērsija","2001",1,"INWARD","MLN_EUR"
"717","JE","Džērsija","2002",1,"INWARD","MLN_EUR"
"718","JE","Džērsija","2003",1,"INWARD","MLN_EUR"
"719","JE","Džērsija","2004",1,"INWARD","MLN_EUR"
"720","JE","Džērsija","2005",9,"INWARD","MLN_EUR"
"721","JE","Džērsija","2006",11,"INWARD","MLN_EUR"
"722","JE","Džērsija","2007",13,"INWARD","MLN_EUR"
"723","JE","Džērsija","2008",17,"INWARD","MLN_EUR"
"724","JE","Džērsija","2009",19,"INWARD","MLN_EUR"
"725","JE","Džērsija","2010",22,"INWARD","MLN_EUR"
"726","JE","Džērsija","2011",15,"INWARD","MLN_EUR"
"727","JE","Džērsija","2012",3,"INWARD","MLN_EUR"
"728","JE","Džērsija","2013",3,"INWARD","MLN_EUR"
"729","JE","Džērsija","2014",0,"INWARD","MLN_EUR"
"730","JE","Džērsija","2015",1,"INWARD","MLN_EUR"
"731","JE","Džērsija","2016",19,"INWARD","MLN_EUR"
"732","JE","Džērsija","2017",13,"INWARD","MLN_EUR"
"733","JE","Džērsija","2018",15,"INWARD","MLN_EUR"
"734","JE","Džērsija","2019",0,"INWARD","MLN_EUR"
"735","JE","Džērsija","2020",1,"INWARD","MLN_EUR"
"736","EG","Ēģipte","2000",NA,"INWARD","MLN_EUR"
"737","EG","Ēģipte","2001",NA,"INWARD","MLN_EUR"
"738","EG","Ēģipte","2002",NA,"INWARD","MLN_EUR"
"739","EG","Ēģipte","2003",NA,"INWARD","MLN_EUR"
"740","EG","Ēģipte","2004",NA,"INWARD","MLN_EUR"
"741","EG","Ēģipte","2005",NA,"INWARD","MLN_EUR"
"742","EG","Ēģipte","2006",NA,"INWARD","MLN_EUR"
"743","EG","Ēģipte","2007",NA,"INWARD","MLN_EUR"
"744","EG","Ēģipte","2008",NA,"INWARD","MLN_EUR"
"745","EG","Ēģipte","2009",NA,"INWARD","MLN_EUR"
"746","EG","Ēģipte","2010",NA,"INWARD","MLN_EUR"
"747","EG","Ēģipte","2011",NA,"INWARD","MLN_EUR"
"748","EG","Ēģipte","2012",NA,"INWARD","MLN_EUR"
"749","EG","Ēģipte","2013",0,"INWARD","MLN_EUR"
"750","EG","Ēģipte","2014",NA,"INWARD","MLN_EUR"
"751","EG","Ēģipte","2015",0,"INWARD","MLN_EUR"
"752","EG","Ēģipte","2016",0,"INWARD","MLN_EUR"
"753","EG","Ēģipte","2017",0,"INWARD","MLN_EUR"
"754","EG","Ēģipte","2018",0,"INWARD","MLN_EUR"
"755","EG","Ēģipte","2019",0,"INWARD","MLN_EUR"
"756","EG","Ēģipte","2020",0,"INWARD","MLN_EUR"
"757","ES","Eiropas Savienība 27 (kopā)","2000",912,"INWARD","MLN_EUR"
"758","ES","Eiropas Savienība 27 (kopā)","2001",997,"INWARD","MLN_EUR"
"759","ES","Eiropas Savienība 27 (kopā)","2002",1397,"INWARD","MLN_EUR"
"760","ES","Eiropas Savienība 27 (kopā)","2003",1522,"INWARD","MLN_EUR"
"761","ES","Eiropas Savienība 27 (kopā)","2004",2133,"INWARD","MLN_EUR"
"762","ES","Eiropas Savienība 27 (kopā)","2005",2821,"INWARD","MLN_EUR"
"763","ES","Eiropas Savienība 27 (kopā)","2006",3919,"INWARD","MLN_EUR"
"764","ES","Eiropas Savienība 27 (kopā)","2007",5437,"INWARD","MLN_EUR"
"765","ES","Eiropas Savienība 27 (kopā)","2008",6122,"INWARD","MLN_EUR"
"766","ES","Eiropas Savienība 27 (kopā)","2009",6013,"INWARD","MLN_EUR"
"767","ES","Eiropas Savienība 27 (kopā)","2010",5863,"INWARD","MLN_EUR"
"768","ES","Eiropas Savienība 27 (kopā)","2011",6537,"INWARD","MLN_EUR"
"769","ES","Eiropas Savienība 27 (kopā)","2012",7098,"INWARD","MLN_EUR"
"770","ES","Eiropas Savienība 27 (kopā)","2013",7730,"INWARD","MLN_EUR"
"771","ES","Eiropas Savienība 27 (kopā)","2014",8813,"INWARD","MLN_EUR"
"772","ES","Eiropas Savienība 27 (kopā)","2015",9678,"INWARD","MLN_EUR"
"773","ES","Eiropas Savienība 27 (kopā)","2016",9538,"INWARD","MLN_EUR"
"774","ES","Eiropas Savienība 27 (kopā)","2017",10702,"INWARD","MLN_EUR"
"775","ES","Eiropas Savienība 27 (kopā)","2018",11342,"INWARD","MLN_EUR"
"776","ES","Eiropas Savienība 27 (kopā)","2019",12134,"INWARD","MLN_EUR"
"777","ES","Eiropas Savienība 27 (kopā)","2020",12753,"INWARD","MLN_EUR"
"778","4A","Eiropas Savienības institūcijas (izņemot Eirozonas institūcijas)","2000",NA,"INWARD","MLN_EUR"
"779","4A","Eiropas Savienības institūcijas (izņemot Eirozonas institūcijas)","2001",0,"INWARD","MLN_EUR"
"780","4A","Eiropas Savienības institūcijas (izņemot Eirozonas institūcijas)","2002",0,"INWARD","MLN_EUR"
"781","4A","Eiropas Savienības institūcijas (izņemot Eirozonas institūcijas)","2003",0,"INWARD","MLN_EUR"
"782","4A","Eiropas Savienības institūcijas (izņemot Eirozonas institūcijas)","2004",NA,"INWARD","MLN_EUR"
"783","4A","Eiropas Savienības institūcijas (izņemot Eirozonas institūcijas)","2005",NA,"INWARD","MLN_EUR"
"784","4A","Eiropas Savienības institūcijas (izņemot Eirozonas institūcijas)","2006",NA,"INWARD","MLN_EUR"
"785","4A","Eiropas Savienības institūcijas (izņemot Eirozonas institūcijas)","2007",NA,"INWARD","MLN_EUR"
"786","4A","Eiropas Savienības institūcijas (izņemot Eirozonas institūcijas)","2008",NA,"INWARD","MLN_EUR"
"787","4A","Eiropas Savienības institūcijas (izņemot Eirozonas institūcijas)","2009",NA,"INWARD","MLN_EUR"
"788","4A","Eiropas Savienības institūcijas (izņemot Eirozonas institūcijas)","2010",0,"INWARD","MLN_EUR"
